location,msn,timestamp,load_1d,energy_supplied,energy_billed,loss_ratio,technical_loss_kwh
Bengaluru,0653DAA9,2023-05-13 00:00:00+05:30,257.27,279.83,257.82,0.07591197219524322,22.010000000000005
Bengaluru,0653DAA9,2023-05-14 00:00:00+05:30,232.54,247.13,231.93,0.06511523998069303,15.2
Bengaluru,0653DAA9,2023-05-15 00:00:00+05:30,231.59,251.65,232.71,0.07663136589653681,18.94
Bengaluru,0653DAA9,2023-05-16 00:00:00+05:30,231.76,252.69,233.01,0.07842480863323947,19.68
Bengaluru,0653DAA9,2023-05-17 00:00:00+05:30,228.7,247.63,227.85,0.07673964246257667,19.780000000000005
Bengaluru,0653DAA9,2023-05-18 00:00:00+05:30,248.25,266.16,247.17,0.07129925400415059,18.990000000000002
Bengaluru,0653DAA9,2023-05-19 00:00:00+05:30,240.8,260.94,240.74,0.07824232855596853,20.199999999999996
Bengaluru,0653DAA9,2023-05-20 00:00:00+05:30,266.34,285.74,267.39,0.06799247696770085,18.350000000000005
Bengaluru,0653DAA9,2023-05-21 00:00:00+05:30,242.19,263.51,242.76,0.07498786518808892,20.749999999999996
Bengaluru,0653DAA9,2023-05-22 00:00:00+05:30,228.23,245.32,227.62,0.07448680147435773,17.699999999999996
Bengaluru,0653DAA9,2023-05-23 00:00:00+05:30,265.44,286.24,264.5,0.07644723019236994,21.740000000000002
Bengaluru,0653DAA9,2023-05-24 00:00:00+05:30,246.07,267.34,248.01,0.07264926229959874,19.330000000000002
Bengaluru,0653DAA9,2023-05-25 00:00:00+05:30,265.26,285.94,264.63,0.07610175010160496,21.31
Bengaluru,0653DAA9,2023-05-26 00:00:00+05:30,250.45,268.4,250.99,0.06884338522038051,17.41
Bengaluru,0653DAA9,2023-05-27 00:00:00+05:30,233.95,252.39,234.41,0.07112649306025588,17.979999999999997
Bengaluru,0653DAA9,2023-05-28 00:00:00+05:30,250.06,269.74,249.32,0.07285850738094501,20.419999999999998
Bengaluru,0653DAA9,2023-05-29 00:00:00+05:30,241.58,264.08,243.06,0.07954760921762198,21.02
Bengaluru,0653DAA9,2023-05-30 00:00:00+05:30,250.19,271.81,250.92000000000002,0.07685975243001779,20.889999999999997
Bengaluru,0653DAA9,2023-05-31 00:00:00+05:30,264.98,287.19,264.77,0.07915859997109591,22.42
Bengaluru,0653DAA9,2023-06-01 00:00:00+05:30,250.73,269.08,250.4,0.06885123997117164,18.680000000000003
Bengaluru,0653DAA9,2023-06-02 00:00:00+05:30,221.32999999999998,242.45,222.32,0.08083002943642074,20.13
Bengaluru,0653DAA9,2023-06-03 00:00:00+05:30,243.67,266.31,245.23,0.07760464501764656,21.079999999999995
Bengaluru,0653DAA9,2023-06-04 00:00:00+05:30,249.56,269.43,250.08,0.07438719736938516,19.349999999999998
Bengaluru,0653DAA9,2023-06-05 00:00:00+05:30,240.58,260.36,240.73,0.0752673975289855,19.630000000000003
Bengaluru,0653DAA9,2023-06-06 00:00:00+05:30,251.13,272.05,250.41,0.07880827041289122,21.640000000000004
Bengaluru,0653DAA9,2023-06-07 00:00:00+05:30,247.72,270.71999999999997,247.47,0.0843907046828226,23.25
Bengaluru,0653DAA9,2023-06-08 00:00:00+05:30,245.89,263.77,245.81,0.07097576879795715,17.960000000000004
Bengaluru,0653DAA9,2023-06-09 00:00:00+05:30,257.02,274.87,256.54,0.06737663436350379,18.330000000000002
Bengaluru,0653DAA9,2023-06-10 00:00:00+05:30,244.64,263.95,245.55,0.07224393922835191,18.400000000000002
Bengaluru,0653DAA9,2023-06-11 00:00:00+05:30,242.39000000000001,261.63,242.68,0.07298434625906935,18.949999999999996
Bengaluru,0653DAA9,2023-06-12 00:00:00+05:30,243.28,262.11,243.99,0.06716824367260875,18.119999999999997
Bengaluru,0653DAA9,2023-06-13 00:00:00+05:30,221.8,235.96,220.5,0.06504179975017933,15.459999999999997
Bengaluru,0653DAA9,2023-06-14 00:00:00+05:30,233.89000000000001,254.48,234.81,0.0747742059379039,19.670000000000005
Bengaluru,0653DAA9,2023-06-15 00:00:00+05:30,243.73,263.7,243.68,0.0737102818851909,20.020000000000003
Bengaluru,0653DAA9,2023-06-16 00:00:00+05:30,221.0,239.96,220.71,0.08232230403181519,19.250000000000004
Bengaluru,0653DAA9,2023-06-17 00:00:00+05:30,243.74,262.43,243.22,0.07255490109407563,19.210000000000004
Bengaluru,0653DAA9,2023-06-18 00:00:00+05:30,253.29,278.27,255.05,0.08081897278897605,23.220000000000002
Bengaluru,0653DAA9,2023-06-19 00:00:00+05:30,237.3,257.2,237.79,0.07771986923394279,19.41
Bengaluru,0653DAA9,2023-06-20 00:00:00+05:30,239.81,258.89,238.87,0.07725817223236117,20.02
Bengaluru,0653DAA9,2023-06-21 00:00:00+05:30,249.18,269.96,250.24,0.07129816695646492,19.720000000000002
Bengaluru,0653DAA9,2023-06-22 00:00:00+05:30,253.32,277.5,254.95,0.0825026158275975,22.550000000000004
Bengaluru,0653DAA9,2023-06-23 00:00:00+05:30,244.87,266.06,245.56,0.0748519926081525,20.499999999999996
Bengaluru,0653DAA9,2023-06-24 00:00:00+05:30,248.46,269.99,248.87,0.07925289805276502,21.12
Bengaluru,0653DAA9,2023-06-25 00:00:00+05:30,250.43,271.48,250.35,0.08214881337876095,21.129999999999995
Bengaluru,0653DAA9,2023-06-26 00:00:00+05:30,249.3,269.0,249.72,0.07445346653824057,19.28
Bengaluru,0653DAA9,2023-06-27 00:00:00+05:30,233.6,253.59,233.89,0.07712059896082481,19.700000000000003
Bengaluru,0653DAA9,2023-06-28 00:00:00+05:30,238.82,259.02,238.64,0.08099159019794933,20.38
Bengaluru,0653DAA9,2023-06-29 00:00:00+05:30,220.27,240.55,221.39,0.07670200744881095,19.16
Bengaluru,0653DAA9,2023-06-30 00:00:00+05:30,245.53,266.04,245.72,0.0769603172462515,20.319999999999997
Bengaluru,0653DAA9,2023-07-01 00:00:00+05:30,240.18,258.08,238.95,0.07567613949883123,19.130000000000003
Bengaluru,0653DAA9,2023-07-02 00:00:00+05:30,252.03,270.6,251.51,0.07128381185100059,19.090000000000003
Bengaluru,0653DAA9,2023-07-03 00:00:00+05:30,216.68,233.35999999999999,215.68,0.07846693264991834,17.68
Bengaluru,0653DAA9,2023-07-04 00:00:00+05:30,247.3,266.8,247.31,0.07580727767399235,19.490000000000002
Bengaluru,0653DAA9,2023-07-05 00:00:00+05:30,231.49,248.11,231.63,0.06865067852513607,16.480000000000004
Bengaluru,0653DAA9,2023-07-06 00:00:00+05:30,224.89,244.38,225.49,0.08000473410218097,18.89
Bengaluru,0653DAA9,2023-07-07 00:00:00+05:30,230.41,249.47,230.04,0.0790288243514387,19.430000000000003
Bengaluru,0653DAA9,2023-07-08 00:00:00+05:30,234.59,252.54,233.82,0.07768048996438727,18.72
Bengaluru,0653DAA9,2023-07-09 00:00:00+05:30,256.1,277.04,255.92,0.07609284041168213,21.12
Bengaluru,0653DAA9,2023-07-10 00:00:00+05:30,248.32,267.45,247.52,0.07865722494163584,19.929999999999996
Bengaluru,0653DAA9,2023-07-11 00:00:00+05:30,247.29,264.15,246.17000000000002,0.06931364197145085,17.979999999999997
Bengaluru,0653DAA9,2023-07-12 00:00:00+05:30,239.15,254.22,237.12,0.07024484810852462,17.099999999999998
Bengaluru,0653DAA9,2023-07-13 00:00:00+05:30,232.82,251.31,232.67000000000002,0.07224391459339795,18.64
Bengaluru,0653DAA9,2023-07-14 00:00:00+05:30,251.44,275.31,252.2,0.08411464715319002,23.11
Bengaluru,0653DAA9,2023-07-15 00:00:00+05:30,236.01,253.71,235.59,0.07028253343402784,18.12
Bengaluru,0653DAA9,2023-07-16 00:00:00+05:30,247.97,267.98,248.23,0.07328045156983407,19.750000000000004
Bengaluru,0653DAA9,2023-07-17 00:00:00+05:30,255.04,273.36,256.3,0.06765807352664414,17.060000000000002
Bengaluru,0653DAA9,2023-07-18 00:00:00+05:30,250.57,270.27,250.26,0.07426600394809425,20.01
Bengaluru,0653DAA9,2023-07-19 00:00:00+05:30,234.2,252.28,233.72,0.07656264908249642,18.560000000000002
Bengaluru,0653DAA9,2023-07-20 00:00:00+05:30,246.5,264.96,245.98,0.0723603072333859,18.980000000000004
Bengaluru,0653DAA9,2023-07-21 00:00:00+05:30,236.11,256.86,235.27,0.08219394824665864,21.59
Bengaluru,0653DAA9,2023-07-22 00:00:00+05:30,239.63,258.28,238.79,0.07512216301674154,19.489999999999995
Bengaluru,0653DAA9,2023-07-23 00:00:00+05:30,241.23,259.89,240.98,0.07176634501960392,18.91
Bengaluru,0653DAA9,2023-07-24 00:00:00+05:30,264.18,285.57,264.89,0.0714613405044698,20.679999999999996
Bengaluru,0653DAA9,2023-07-25 00:00:00+05:30,241.79,260.17,240.87,0.07119137639136365,19.300000000000004
Bengaluru,0653DAA9,2023-07-26 00:00:00+05:30,248.72,268.62,248.29,0.07594111789906965,20.33
Bengaluru,0653DAA9,2023-07-27 00:00:00+05:30,243.14,261.79,243.34,0.0702211210091357,18.45
Bengaluru,0653DAA9,2023-07-28 00:00:00+05:30,258.09,281.22,258.7,0.07593643442680519,22.52
Bengaluru,0653DAA9,2023-07-29 00:00:00+05:30,252.02,271.14,252.07,0.07361915360418242,19.069999999999997
Bengaluru,0653DAA9,2023-07-30 00:00:00+05:30,255.09,278.23,254.46,0.0848635661101082,23.77
Bengaluru,0653DAA9,2023-07-31 00:00:00+05:30,260.22,283.82,260.18,0.07967387590474272,23.64
Bengaluru,0653DAA9,2023-08-01 00:00:00+05:30,230.98,249.16,230.10999999999999,0.0761806034224477,19.050000000000004
Bengaluru,0653DAA9,2023-08-02 00:00:00+05:30,235.5,252.56,235.45,0.06875856994212458,17.110000000000003
Bengaluru,0653DAA9,2023-08-03 00:00:00+05:30,227.91,248.93,229.33,0.07747459914986432,19.6
Bengaluru,0653DAA9,2023-08-04 00:00:00+05:30,238.6,258.0,238.79,0.07068867032030939,19.209999999999997
Bengaluru,0653DAA9,2023-08-05 00:00:00+05:30,240.88,263.13,240.7,0.07833329956868772,22.430000000000003
Bengaluru,0653DAA9,2023-08-06 00:00:00+05:30,255.44,276.36,254.9,0.07604211374567639,21.459999999999997
Bengaluru,0653DAA9,2023-08-07 00:00:00+05:30,257.31,281.28000000000003,257.83,0.08001450360183095,23.450000000000003
Bengaluru,0653DAA9,2023-08-08 00:00:00+05:30,261.87,283.68,262.6,0.07684508956068713,21.08
Bengaluru,0653DAA9,2023-08-09 00:00:00+05:30,251.67,272.5,251.19,0.0760158094071799,21.310000000000002
Bengaluru,0653DAA9,2023-08-10 00:00:00+05:30,245.7,266.11,245.2,0.07793456425271267,20.91
Bengaluru,0653DAA9,2023-08-11 00:00:00+05:30,249.04,272.22,249.1,0.0846912376516362,23.12
Bengaluru,0653DAA9,2023-08-12 00:00:00+05:30,237.57,253.53,236.68,0.06770625712157431,16.849999999999998
Bengaluru,0653DAA9,2023-08-13 00:00:00+05:30,239.71,260.42,240.08,0.07464399271004617,20.339999999999996
Bengaluru,0653DAA9,2023-08-14 00:00:00+05:30,240.56,259.29,240.04,0.07455872747279142,19.25
Bengaluru,0653DAA9,2023-08-15 00:00:00+05:30,228.15,246.31,225.91,0.08130990150314406,20.4
Bengaluru,0653DAA9,2023-08-16 00:00:00+05:30,231.57,250.61,231.32,0.07623352114896864,19.29
Bengaluru,0653DAA9,2023-08-17 00:00:00+05:30,224.94,241.87,224.37,0.06764710127882463,17.500000000000004
Bengaluru,0653DAA9,2023-08-18 00:00:00+05:30,251.48,267.96,249.8,0.06720342412181143,18.160000000000004
Bengaluru,0653DAA9,2023-08-19 00:00:00+05:30,246.67,264.21999999999997,246.28,0.07051184792841464,17.939999999999998
Bengaluru,0653DAA9,2023-08-20 00:00:00+05:30,254.87,274.37,254.98000000000002,0.07125524690937271,19.389999999999997
Bengaluru,0653DAA9,2023-08-21 00:00:00+05:30,247.64,268.0,248.34,0.07419068262894007,19.66
Bengaluru,0653DAA9,2023-08-22 00:00:00+05:30,246.37,264.57,245.97,0.06932178261061907,18.6
Bengaluru,0653DAA9,2023-08-23 00:00:00+05:30,245.52,265.55,246.06,0.07341946056006542,19.49
Bengaluru,0653DAA9,2023-08-24 00:00:00+05:30,241.35999999999999,260.12,240.31,0.07579320853416265,19.810000000000002
Bengaluru,0653DAA9,2023-08-25 00:00:00+05:30,238.5,257.76,237.99,0.07692541870590681,19.77
Bengaluru,0653DAA9,2023-08-26 00:00:00+05:30,248.64000000000001,265.64,248.60999999999999,0.06504566954324321,17.03
Bengaluru,0653DAA9,2023-08-27 00:00:00+05:30,237.47,256.26,236.92000000000002,0.07205702725523781,19.339999999999996
Bengaluru,0653DAA9,2023-08-28 00:00:00+05:30,238.86,260.05,239.23,0.07398539023693092,20.819999999999997
Bengaluru,0653DAA9,2023-08-29 00:00:00+05:30,258.47,279.1,257.88,0.07966151623018057,21.22
Bengaluru,0653DAA9,2023-08-30 00:00:00+05:30,259.44,280.01,259.47,0.07188957172743508,20.540000000000003
Bengaluru,0653DAA9,2023-08-31 00:00:00+05:30,232.68,252.57,232.98,0.07608978048372071,19.59
Bengaluru,0653DAA9,2023-09-01 00:00:00+05:30,250.83,268.02,249.12,0.0706847224020586,18.900000000000002
Bengaluru,0653DAA9,2023-09-02 00:00:00+05:30,259.08,280.87,259.08,0.07658677574654829,21.79
Bengaluru,0653DAA9,2023-09-03 00:00:00+05:30,249.31,269.49,247.96,0.07722234461630426,21.53
Bengaluru,0653DAA9,2023-09-04 00:00:00+05:30,231.46,252.18,230.85,0.08297530119732525,21.330000000000002
Bengaluru,0653DAA9,2023-09-05 00:00:00+05:30,232.23,251.08,231.94,0.07665735738968982,19.139999999999997
Bengaluru,0653DAA9,2023-09-06 00:00:00+05:30,237.27,256.71,236.93,0.07293769388851112,19.78
Bengaluru,0653DAA9,2023-09-07 00:00:00+05:30,238.49,258.41,237.16,0.07969693779459243,21.25
Bengaluru,0653DAA9,2023-09-08 00:00:00+05:30,232.67,250.34,233.16,0.06881843753651663,17.18
Bengaluru,0653DAA9,2023-09-09 00:00:00+05:30,243.02,261.95,243.55,0.07245077948063948,18.4
Bengaluru,0653DAA9,2023-09-10 00:00:00+05:30,248.13,266.23,247.23,0.07332380120496307,19.0
Bengaluru,0653DAA9,2023-09-11 00:00:00+05:30,242.56,260.07,243.02,0.06405212180721027,17.05
Bengaluru,0653DAA9,2023-09-12 00:00:00+05:30,274.2,295.81,275.73,0.06974547821496024,20.08
Bengaluru,0653DAA9,2023-09-13 00:00:00+05:30,258.01,277.6,258.85,0.06700330877782822,18.75
Bengaluru,0653DAA9,2023-09-14 00:00:00+05:30,236.37,255.01,236.1,0.07411975305372341,18.91
Bengaluru,0653DAA9,2023-09-15 00:00:00+05:30,247.93,268.03,248.89000000000001,0.07287733870672704,19.14
Bengaluru,0653DAA9,2023-09-16 00:00:00+05:30,234.31,255.39,235.56,0.07616010829602017,19.830000000000002
Bengaluru,0653DAA9,2023-09-17 00:00:00+05:30,233.29,252.81,232.77,0.07881111624289634,20.04
Bengaluru,0653DAA9,2023-09-18 00:00:00+05:30,234.11,251.93,233.52,0.07401018545011952,18.41
Bengaluru,0653DAA9,2023-09-19 00:00:00+05:30,236.69,257.11,235.9,0.07928839352970571,21.21
Bengaluru,0653DAA9,2023-09-20 00:00:00+05:30,246.62,268.49,246.28,0.08321766814907365,22.21
Bengaluru,0653DAA9,2023-09-21 00:00:00+05:30,248.77,269.32,248.44,0.07710362998062485,20.879999999999995
Bengaluru,0653DAA9,2023-09-22 00:00:00+05:30,234.15,251.71,234.69,0.07037217382649931,17.02
Bengaluru,0653DAA9,2023-09-23 00:00:00+05:30,257.13,275.06,256.1,0.0685682431011007,18.96
Bengaluru,0653DAA9,2023-09-24 00:00:00+05:30,228.89,247.08,227.79,0.07754334007843529,19.29
Bengaluru,0653DAA9,2023-09-25 00:00:00+05:30,267.46,290.57,267.61,0.07730654822032977,22.960000000000004
Bengaluru,0653DAA9,2023-09-26 00:00:00+05:30,265.12,281.91,263.94,0.06764367335387117,17.970000000000002
Bengaluru,0653DAA9,2023-09-27 00:00:00+05:30,241.08,261.65,240.24,0.0807677595358821,21.41
Bengaluru,0653DAA9,2023-09-28 00:00:00+05:30,244.35,262.01,242.91,0.07324227630865031,19.099999999999998
Bengaluru,0653DAA9,2023-09-29 00:00:00+05:30,245.69,265.07,246.1,0.0712948438646575,18.969999999999995
Bengaluru,0653DAA9,2023-09-30 00:00:00+05:30,229.87,246.97,229.13,0.07406440417990658,17.84
Bengaluru,0653DAA9,2023-10-01 00:00:00+05:30,241.97,261.96,241.96,0.07511020679348503,20.000000000000004
Bengaluru,0653DAA9,2023-10-02 00:00:00+05:30,248.03,265.8,248.09,0.06794237795617057,17.71
Bengaluru,0653DAA9,2023-10-03 00:00:00+05:30,250.63,271.27,250.09,0.07642472237600369,21.179999999999996
Bengaluru,0653DAA9,2023-10-04 00:00:00+05:30,239.3,260.73,239.32,0.08168690807616018,21.410000000000004
Bengaluru,0653DAA9,2023-10-05 00:00:00+05:30,233.63,252.35,233.2,0.07420639367485946,19.15
Bengaluru,0653DAA9,2023-10-06 00:00:00+05:30,238.45,262.26,239.85,0.08410394343990775,22.41
Bengaluru,0653DAA9,2023-10-07 00:00:00+05:30,236.09,255.48,237.63,0.07248357326593032,17.85
Bengaluru,0653DAA9,2023-10-08 00:00:00+05:30,243.39,263.37,244.02,0.07374310744665673,19.35
Bengaluru,0653DAA9,2023-10-09 00:00:00+05:30,252.13,270.05,251.15,0.07078602480529865,18.9
Bengaluru,0653DAA9,2023-10-10 00:00:00+05:30,238.02,255.57,237.5,0.06729425178445664,18.069999999999997
Bengaluru,0653DAA9,2023-10-11 00:00:00+05:30,258.71,277.13,259.18,0.06658349181398868,17.95
Bengaluru,0653DAA9,2023-10-12 00:00:00+05:30,229.44,248.36,229.58,0.07577006218749133,18.779999999999998
Bengaluru,0653DAA9,2023-10-13 00:00:00+05:30,224.13,243.96,225.64,0.07659477803666084,18.32
Bengaluru,0653DAA9,2023-10-14 00:00:00+05:30,243.65,262.94,242.97,0.07679616880347791,19.970000000000002
Bengaluru,0653DAA9,2023-10-15 00:00:00+05:30,243.75,264.38,245.17,0.07142066981352062,19.21
Bengaluru,0653DAA9,2023-10-16 00:00:00+05:30,239.93,260.53,241.05,0.07723458968575199,19.48
Bengaluru,0653DAA9,2023-10-17 00:00:00+05:30,234.05,252.62,235.39000000000001,0.06693114848561722,17.229999999999997
Bengaluru,0653DAA9,2023-10-18 00:00:00+05:30,242.07,258.27,241.19,0.06514294852223965,17.08
Bengaluru,0653DAA9,2023-10-19 00:00:00+05:30,231.65,248.65,230.08,0.07468401580557789,18.569999999999997
Bengaluru,0653DAA9,2023-10-20 00:00:00+05:30,241.99,259.14,241.77,0.06688134578431089,17.369999999999997
Bengaluru,0653DAA9,2023-10-21 00:00:00+05:30,255.85,276.03,256.04,0.07245878915155687,19.99
Bengaluru,0653DAA9,2023-10-22 00:00:00+05:30,246.37,264.1,245.6,0.07044075062973815,18.500000000000004
Bengaluru,0653DAA9,2023-10-23 00:00:00+05:30,232.29,251.08,232.35,0.07492010646659183,18.73
Bengaluru,0653DAA9,2023-10-24 00:00:00+05:30,243.36,262.66,243.51,0.07202737251523578,19.149999999999995
Bengaluru,0653DAA9,2023-10-25 00:00:00+05:30,231.48,246.92000000000002,231.17,0.06539862682176899,15.750000000000002
Bengaluru,0653DAA9,2023-10-26 00:00:00+05:30,220.15,240.49,220.87,0.08072272965004383,19.62
Bengaluru,0653DAA9,2023-10-27 00:00:00+05:30,219.43,239.33,221.39000000000001,0.075736626975634,17.94
Bengaluru,0653DAA9,2023-10-28 00:00:00+05:30,245.78,264.79,244.21,0.07867014246864698,20.580000000000002
Bengaluru,0653DAA9,2023-10-29 00:00:00+05:30,253.74,272.0,253.66,0.06852067012893234,18.34
Bengaluru,0653DAA9,2023-10-30 00:00:00+05:30,234.32,253.38,235.06,0.07049250385161442,18.32
Bengaluru,0653DAA9,2023-10-31 00:00:00+05:30,224.33,243.04,223.54,0.07712078778340144,19.5
Bengaluru,0653DAA9,2023-11-01 00:00:00+05:30,250.26,269.53,250.32999999999998,0.07206710126163991,19.200000000000003
Bengaluru,0653DAA9,2023-11-02 00:00:00+05:30,240.49,259.48,240.04,0.07210104312534955,19.44
Bengaluru,0653DAA9,2023-11-03 00:00:00+05:30,219.78,237.71,219.47,0.0769724992547145,18.24
Bengaluru,0653DAA9,2023-11-04 00:00:00+05:30,252.70000000000002,272.01,251.93,0.07435953930203365,20.080000000000002
Bengaluru,0653DAA9,2023-11-05 00:00:00+05:30,259.72,282.05,260.27,0.078176363056221,21.78
Bengaluru,0653DAA9,2023-11-06 00:00:00+05:30,233.69,251.76,232.41,0.07727271210850624,19.35
Bengaluru,0653DAA9,2023-11-07 00:00:00+05:30,244.48,265.2,244.48,0.07645441572365334,20.719999999999995
Bengaluru,0653DAA9,2023-11-08 00:00:00+05:30,265.04,282.65,264.51,0.06286347237235404,18.140000000000004
Bengaluru,0653DAA9,2023-11-09 00:00:00+05:30,230.6,249.46,230.57,0.07329438780928056,18.89
Bengaluru,0653DAA9,2023-11-10 00:00:00+05:30,246.71,265.02,246.35,0.07296219488036376,18.669999999999998
Bengaluru,0653DAA9,2023-11-11 00:00:00+05:30,245.24,265.32,245.5,0.07257694830332755,19.82
Bengaluru,0653DAA9,2023-11-12 00:00:00+05:30,249.38,269.61,249.5,0.07378447363526873,20.110000000000003
Bengaluru,0653DAA9,2023-11-13 00:00:00+05:30,245.09,264.88,245.73,0.07188290710992261,19.150000000000002
Bengaluru,0653DAA9,2023-11-14 00:00:00+05:30,237.23,253.89000000000001,237.04,0.0681642529533045,16.85
Bengaluru,0653DAA9,2023-11-15 00:00:00+05:30,243.89,264.57,245.25,0.07625237320317282,19.320000000000004
Bengaluru,0653DAA9,2023-11-16 00:00:00+05:30,221.81,238.3,221.38,0.07184346138847648,16.92
Bengaluru,0653DAA9,2023-11-17 00:00:00+05:30,247.09,268.0,246.82,0.07447154700133536,21.18
Bengaluru,0653DAA9,2023-11-18 00:00:00+05:30,245.6,264.16,244.79,0.07232016249708892,19.370000000000005
Bengaluru,0653DAA9,2023-11-19 00:00:00+05:30,246.24,267.99,247.72,0.07722691966506802,20.27
Bengaluru,0653DAA9,2023-11-20 00:00:00+05:30,252.09,272.22,252.68,0.06923381713859901,19.540000000000003
Bengaluru,0653DAA9,2023-11-21 00:00:00+05:30,250.28,268.42,250.31,0.07021150156780087,18.109999999999996
Bengaluru,0653DAA9,2023-11-22 00:00:00+05:30,240.09,257.96999999999997,239.92,0.06772680340264975,18.05
Bengaluru,0653DAA9,2023-11-23 00:00:00+05:30,247.29,267.5,247.04,0.07751474357647935,20.459999999999997
Bengaluru,0653DAA9,2023-11-24 00:00:00+05:30,231.82,251.03,232.67,0.0709192099502951,18.36
Bengaluru,0653DAA9,2023-11-25 00:00:00+05:30,247.21,267.26,245.65,0.07946754356389626,21.61
Bengaluru,0653DAA9,2023-11-26 00:00:00+05:30,231.96,255.32,232.46,0.08505688591316152,22.86
Bengaluru,0653DAA9,2023-11-27 00:00:00+05:30,252.28,272.26,252.26,0.07634502536427569,20.0
Bengaluru,0653DAA9,2023-11-28 00:00:00+05:30,220.87,236.32,220.81,0.06705043980928875,15.51
Bengaluru,0653DAA9,2023-11-29 00:00:00+05:30,235.48,252.46,234.74,0.06926870028668629,17.72
Bengaluru,0653DAA9,2023-11-30 00:00:00+05:30,250.53,269.23,250.7,0.06905899215650972,18.529999999999998
Bengaluru,0653DAA9,2023-12-01 00:00:00+05:30,235.91,257.54,236.8,0.08082981422749339,20.740000000000002
Bengaluru,0653DAA9,2023-12-02 00:00:00+05:30,243.73,261.04,242.48,0.0689521626950541,18.56
Bengaluru,0653DAA9,2023-12-03 00:00:00+05:30,250.15,271.84,250.29,0.07486312257249993,21.550000000000004
Bengaluru,0653DAA9,2023-12-04 00:00:00+05:30,249.98,268.83,248.0,0.07620300406982868,20.830000000000002
Bengaluru,0653DAA9,2023-12-05 00:00:00+05:30,234.32,254.66,234.72,0.08117693552589471,19.94
Bengaluru,0653DAA9,2023-12-06 00:00:00+05:30,243.97,264.11,244.96,0.0765147822826391,19.15
Bengaluru,0653DAA9,2023-12-07 00:00:00+05:30,245.88,265.66,245.8,0.0747897259789211,19.859999999999996
Bengaluru,0653DAA9,2023-12-08 00:00:00+05:30,267.54,291.57,268.09,0.0800205408452389,23.479999999999997
Bengaluru,0653DAA9,2023-12-09 00:00:00+05:30,246.94,267.97,247.0,0.07897413786650374,20.97
Bengaluru,0653DAA9,2023-12-10 00:00:00+05:30,254.16,274.61,253.24,0.07806831695999529,21.37
Bengaluru,0653DAA9,2023-12-11 00:00:00+05:30,247.88,265.93,247.36,0.07232348180343685,18.569999999999997
Bengaluru,0653DAA9,2023-12-12 00:00:00+05:30,241.54,260.14,241.4,0.07468478090365295,18.740000000000002
Bengaluru,0653DAA9,2023-12-13 00:00:00+05:30,238.11,258.83,237.93,0.0812207112572919,20.900000000000002
Bengaluru,0653DAA9,2023-12-14 00:00:00+05:30,248.35,269.36,249.01,0.07882064786414565,20.349999999999998
Bengaluru,0653DAA9,2023-12-15 00:00:00+05:30,243.94,265.9,245.24,0.07786892960052065,20.660000000000004
Bengaluru,0653DAA9,2023-12-16 00:00:00+05:30,238.69,259.97,238.68,0.07847850412420247,21.290000000000003
Bengaluru,0653DAA9,2023-12-17 00:00:00+05:30,255.8,274.91,255.41,0.07356458548685887,19.5
Bengaluru,0653DAA9,2023-12-18 00:00:00+05:30,237.42000000000002,253.56,236.71,0.06851457717138361,16.85
Bengaluru,0653DAA9,2023-12-19 00:00:00+05:30,254.05,273.77,253.02,0.07425255355066895,20.75
Bengaluru,0653DAA9,2023-12-20 00:00:00+05:30,249.5,272.23,249.57999999999998,0.07924447403495212,22.650000000000006
Bengaluru,0653DAA9,2023-12-21 00:00:00+05:30,243.02,264.49,243.01999999999998,0.0787973021093174,21.470000000000002
Bengaluru,0653DAA9,2023-12-22 00:00:00+05:30,259.82,277.93,258.08,0.06885512399659853,19.849999999999998
Bengaluru,0653DAA9,2023-12-23 00:00:00+05:30,238.0,258.35,237.45,0.081178998302628,20.900000000000002
Bengaluru,0653DAA9,2023-12-24 00:00:00+05:30,238.38,258.37,239.07,0.07321092830886256,19.299999999999997
Bengaluru,0653DAA9,2023-12-25 00:00:00+05:30,219.57,236.37,219.32,0.07479236633886065,17.049999999999997
Bengaluru,0653DAA9,2023-12-26 00:00:00+05:30,257.98,280.26,257.37,0.08305346212355741,22.89
Bengaluru,0653DAA9,2023-12-27 00:00:00+05:30,235.17,254.93,235.5,0.0781424201148619,19.43
Bengaluru,0653DAA9,2023-12-28 00:00:00+05:30,262.78000000000003,285.44,264.3,0.07644552832944602,21.14
Bengaluru,0653DAA9,2023-12-29 00:00:00+05:30,250.61,270.77,251.46,0.07210788140864731,19.31
Bengaluru,0653DAA9,2023-12-30 00:00:00+05:30,250.75,270.54,250.1,0.07551815057906165,20.44
Bengaluru,0653DAA9,2023-12-31 00:00:00+05:30,234.89,252.06,234.18,0.06864884903511621,17.880000000000003
Bengaluru,0653DAA9,2024-01-01 00:00:00+05:30,47.86,50.67,48.01,0.055811271493416914,2.6600000000000006
Chennai,ACE43B7D,2021-01-01 00:00:00+05:30,170.64,184.74,171.03,0.07562935399140545,13.710000000000003
Chennai,ACE43B7D,2021-01-02 00:00:00+05:30,248.06,268.27,247.23,0.07842371296265939,21.040000000000006
Chennai,ACE43B7D,2021-01-03 00:00:00+05:30,269.83,292.26,269.66,0.07844152320627545,22.6
Chennai,ACE43B7D,2021-01-04 00:00:00+05:30,251.0,273.68,252.07,0.07695472449382375,21.61
